,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
4226,4227,@@25117293,women,in,"We have done a great deal of work but the biggest thing we have done is to make the ministry a powerful tool for the protection of women ... Over the last four years , every time somebody comes up with a good idea or proposes an area in which women need help , we have adopted it immediately . We have been doing two things -- policymaking , which also pushes other ministries , and looking at individual cases of suffering . For me , both components are equally important .",1,3,[1 0 0 0 0 1 0],474,1,0,0,0,0,1,0
6258,6259,@@16047006,in-need,ca,""""""" Helping people in need is a message that each religion has , """" she said . """" I hope it will be spreading out to other communities as well . """"""",1,4,[1 0 0 0 0 0 0],148,1,0,0,0,0,0,0
1647,1648,@@18432489,women,za,"""Mari ? tte Coetzee from Stofberg Family Vineyards ( whose Mia Chenin Blanc 2016 was the garagiste trophy winner at last year 's Michelangelo Awards and the recipient of four Platter 's stars for the Mari ? tte Chenin Blanc 2016 ) , says : """" We can be extremely proud of the current women winemakers in our industry , especially considering most of them are juggling a family along with the long working hours .""",1,3,[1 0 0 0 0 1 1],413,1,0,0,0,0,1,1
4520,4521,@@9387616,in-need,hk,"""Mr. Wong Wai Sheung , Chairman and Chief Executive of the Group said , """" The Group has taken actions to fulfil its corporate social responsibility . We hope to bring warmth and care to those in need by participating in and sponsoring various charity activities . """"""",1,4,[1 1 0 0 0 1 0],268,1,1,0,0,0,1,0
4343,4344,@@16470097,refugee,hk,"In a world of unlimited data , there is little stopping us from providing refugees with this lifesaving connectivity .",1,4,[1 1 0 0 0 0 0],118,1,1,0,0,0,0,0
4013,4014,@@9061490,in-need,nz,Accountability is suggesting that the people so in need of our help and support could have done a little bit more to help themselves .,1,4,[1 0 0 1 0 0 0],134,1,0,0,1,0,0,0
6964,6965,@@15166718,homeless,ke,"In the West , leaders work for the country not for certain people . The distribution and sharing of the national cake is expressed in their almost perfect welfare system . The homeless are taken care of , the jobless provided with shelter and the sick are offered free medical care .",1,2,[1 0 0 0 0 0 0],283,1,0,0,0,0,0,0
227,228,@@4268545,vulnerable,gb,If these problems are not tackled there is every chance that another reporter will be back in another 20 years wondering how it is possible that vulnerable children are still being cursed with hunger and a horribly early death .,1,4,[1 0 0 1 1 1 0],228,1,0,0,1,1,1,0
10399,10400,@@25998036,homeless,pk,""""""" They 're a little bit behind me I think , """" said Starc , who slept rough on the Sydney Cricket Ground turf on Sunday night to raise money for a local charity that fights youth homelessness . """" If all is going well with them they might start bowling this week . I 'm a little bit ahead . Hopefully all three of us are on the plane to the UAE . """"""",1,4,[1 1 0 0 0 0 0],352,1,1,0,0,0,0,0
7163,7164,@@14011977,refugee,pk,"Hundreds of thousands of internally displaced persons ( IDPs ) belonging to FATA are languishing in refugee camps since the military operations started in the region . Rehabilitation of these people should be the utmost priority of the government . For that purpose , construction of health and education facilities as well as other infrastructure is necessary . According to the committee recommendations , foreign donors for the rehabilitations process could not be approached without legal reforms in FCR .",1,3,[1 0 0 0 0 1 0],509,1,0,0,0,0,1,0
2484,2485,@@23386836,in-need,hk,"""In addition , Chan revealed that """" care and sharing """" will be a main theme of the coming budget plan , that is , assisting social groups in need to achieve the goal of supporting the disadvantaged and helping the children to make the society more harmonious .""",1,3,[1 0 0 0 1 0 0],263,1,0,0,0,1,0,0
6178,6179,@@2801377,disabled,za,"He could have also taken his condition to mean he must be disabled from seeking to live for others . He could have degenerated into self pity as many do , wallowing in the muddy fields of self-obsession and low self esteem . Yusuf did not ; everything was not about his immediate interests , but a social impact that touched even the lives of strangers who knew nothing about him or who will never even know .",1,3,[1 0 0 0 1 1 1],409,1,0,0,0,1,1,1
1481,1482,@@4543046,poor-families,bd,"Aklima Sultana , a teacher of the institution , told The Daily Star , ? I feel very proud when I think I teach underprivileged students coming from very poor families. ?",1,4,[1 1 0 0 0 1 0],169,1,1,0,0,0,1,0
1216,1217,@@22427932,homeless,ph,""""""" I suddenly had the urge to look for a Filipino family living on the streets and give them a helping hand . I 'm talking about people who are forced into homelessness by poverty .""",1,4,[1 1 0 0 0 1 0],183,1,1,0,0,0,1,0
8711,8712,@@7534039,homeless,us,"""Dodgeballs were flying fast and hard at Morningside College today for the 5th Annual Attack of the Killer Dodgeball Tournament fundraiser . The double elimination tournament had 18 teams playing this year to raise funds for the Community Action Agency of Siouxland 's Welcome Home Project """" . The project aims to get homeless Siouxland families off the streets and , with the aid of a family-development specialist , helps them turn their lives around .""",1,4,[1 1 0 0 1 0 0],456,1,1,0,0,1,0,0
1960,1961,@@15564084,hopeless,nz,"American hegemony in industry is history , they simply allowed and even encouraged their prosperity to be exported to low -wage economies , resulting in local unemployed folk living in poverty , unable to pay the electricity bill and keeping themselves from depression and hopelessness by sniffing , snorting , smoking or injecting themselves with opiates .",1,4,[0 0 1 0 0 1 0],357,0,0,1,0,0,1,0
5426,5427,@@22625926,homeless,ph,"On hunger , homelessness , disease : This is the lot of the poor and unwashed . Accepted na ( they 're expendable ) .",1,3,[0 0 0 0 0 1 0],117,0,0,0,0,0,1,0
1636,1637,@@4630656,poor-families,my,"Aruna Gopinath ( AG ) : Members of such groups are usually vulnerable and gullible . Most of them are from troubled homes , come from poor families or do not possess proper education . Recruiters target such individuals and promise them a better life , either in this lifetime or in the afterlife .",1,3,[0 0 1 0 0 0 0],298,0,0,1,0,0,0,0
8679,8680,@@21039458,disabled,gh,""""""" Every abled person today can become disabled tomorrow . So we should treat our physically challenged brothers and sisters with dignity and respect , """" he cautioned .""",1,4,[1 0 0 1 0 1 0],171,1,0,0,1,0,1,0
10467,10468,@@16753236,hopeless,in,""""""" Anja Ringgren Loven I ca n't find a word to describe how I feel for you .... May God almighty keep blessing you and always give you strength and sound health to continue your good work ..... You gave hope to the hopeless ! ! ! ! Have so much respect for you .. Stay Blessed my good fellow ... """" says one commenter on Facebook . """" God bless you and your mission . Glad to see Hope ( and all the children ) growing up loved , well fed , happy , having fun , and going to school , """" says another .""",1,4,[1 0 1 0 0 1 0],502,1,0,1,0,0,1,0
1008,1009,@@22152320,vulnerable,gh,"A Deputy Governor in Zamfara State in Nigerian , Malam Ibrahim Wakkala Muhammad , has promised to sponsor the marriage ceremony of 100 vulnerable couples across the state .",1,4,[1 0 0 0 0 0 0],172,1,0,0,0,0,0,0
6610,6611,@@20214156,vulnerable,lk,"The RDA 's actions , whilst creating a stir in Colombo society , are symptomatic of a much deeper national issue that mostly affects poor and vulnerable citizens . Unfortunately , the woes of the poor are rarely heard . Unaware of the laws and their rights , they do not have the means to hire lawyers and spend years in court to seek just compensation .",1,2,[1 0 1 0 0 1 0],354,1,0,1,0,0,1,0
9842,9843,@@1970496,vulnerable,nz,"The Christchurch City Mission : Our blithesome city missioner Michael Gorman is unfaltering in his ambition to help vulnerable people in our community . His vision for a modern facility for people in need was realised this year and , with architect Alun Wilkie , Gorman has created a special and inspirational space where people can get respite from , at times , very bleak lives .",1,3,[1 0 0 0 0 1 0],381,1,0,0,0,0,1,0
10346,10347,@@1025551,homeless,ph,"The White House kitchen garden has evolved from a mere decorative space to a major producer of ingredients used for events at the White House , whose kitchen garden now feeds homeless people .",1,2,[1 0 0 0 0 0 0],192,1,0,0,0,0,0,0
8830,8831,@@86278,women,za,"It is also good news for women 's issues , which are in desperate need of a woman 's touch . As much work as the ANC has done thus far , we have a long way to go in this and in many other regards .",1,3,[0 0 0 1 0 0 0],197,0,0,0,1,0,0,0
1187,1188,@@15822119,in-need,ie,""""""" It was n't uncommon for Johannah to hear through the media of an individual in need of assistance , and she would immediately make it her objective to get that person what they often desperately needed , and rarely without success .""",1,4,[1 0 0 0 0 0 0],237,1,0,0,0,0,0,0
4302,4303,@@3750373,in-need,ie,"PIC : James McClean delivers on his incredibly classy promise to young disabled girl <h> James McClean may be one of the most controversial figures in the Premier League but , when push comes to shove , his heart is always in the right place for those in need .",1,4,[1 0 1 0 1 1 0],261,1,0,1,0,1,1,0
9625,9626,@@14030549,poor-families,sg,"""In his final year as president , Mr S R Nathan - together with a few of his close friends - started discussing with me the idea of starting a philanthropic fund to help """" uplift """" children from poor families .""",1,4,[1 0 0 0 1 0 0],213,1,0,0,0,1,0,0
5976,5977,@@8816863,disabled,nz,""""""" Our life has completely changed from when he as an able-bodied young man running around 5000 miles an hour organising everyone . Now , he 's more disabled than anyone that he ever helped . ' '""",1,4,[0 0 0 0 0 1 0],197,0,0,0,0,0,1,0
