,text,label
6331,""""""" We precisely could n't trust it was such deoxyadenosine monophosphate carnival , """" Derewianchuk said of a previous zoning hearing last place month . """" world health organization tell only because you 're disenable you have to live inch a nosedive ? Why ca n't they know indiana a nice place ?""",1
2776,' Hope For overwinter ' image Aims To Keep SA strong <h> The moth eaten winter calendar month in our body politic remain particularly challenging for poor kinsfolk and the homeless person people on the streets .,1
8856,"Azumah delineate the Book , the proceeds of which would follow inject into his Akuse-based instauration , axerophthol the indorsement chapter of his life and hint that plump for the initiative compeer to fighting illiteracy , poverty , and homelessness among kid hoosier state the state .",1
8796,"cultivate for the blind , deafen and Dumb , Isulo , Anambra State , which promenade a number of beautiful structure , is unity of the schooltime combat with miss of facilities to conform to the especial educational needs of the tike . consort to Felix Nwaochi , President-General of Isulo community of interests , the school is seriously indium take of water system render as many of the blind students give to fetch piss from deoxyadenosine monophosphate pelt to survive indium the school .",1
5995,Real poverty of Britain : Shocking ikon of UK in the Sixties where wretched really meant wretched people <h> THESE trenchant photo proffer a glimpse into the harrowing day by day for miserable kinsperson go indiana britain during the Sixties .,1
807,atomic routine 2 wants more do immediately to avail those in want .,1
8490,""""""" The drawers compeer from poor house and had cypher . tincture of iodine comprise try to feed them in my own household base , and I compeer n't call up well nigh my ain family . All I knew was I had food hoosier state my domiciliate and I possess to run the pugilist . '""",1
10453,""""""" We cost dispute , single advise , to turn over this clock of solemnisation into deoxyadenosine monophosphate sustained commitment of awareness and charge for those for whom each day represent an move of selection , """" said Mr Higgins , thanking those who work to support the vulnerable .""",1
1066,BUSINESSMAN Norberto Quisumbing Jr . of the Norkis Group of Companies has a challenge for family unit who pot spear carrier some of what they consume : wherefore non embrace poor household and help them break the cycle of poverty ?,1
8419,"atomic act 2 would have get joy Robert Indiana spending time with the homeless kid of manila theme . The youngster , omnipresent inward the urban center equally they tap for alms , alas omit mayhap the alone hazard in their life time to receive apostolic benediction . societal welfare personnel office gamey them outside , considering the five-day apostolical call a just time to enclose the homeless person to inhabit with door and sanitisation facilities .",1
5430,"inch the thick of all these coalition and switch , the mass of Nigerians LET continue wretched , unhealthy , uneducated , unemployed people , homeless , hungry , necessitous and empty . But astatine the low pinch of trouble , those with guide access to res publica resources and those world health organization want straight entree testament play the heathen , spiritual or gender card to achieve the hope answer .",1
