,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
4979,4980,@@21630462,disabled,ph,Andrew james garfield and Claire Foy in associate in nursing revolutionize biographic drama near a man world health organization devotes his entire life helping patient role and handicap,1,2,[1 0 0 0 0 0 0],135,1,0,0,0,0,0,0
2878,2879,@@14108898,vulnerable,ng,You are non a rural area when you well watch starvation waste your virtually vulnerable and innocent citizens . You be not a commonwealth when leave the people that take flight the new york minute butchery of terrorists and incline into your arms die of lust and hungriness in dozens . You comprise non a country when you pull in the weak and the wretched and abandon them to ' mercy killing ' food denial !,1,4,[1 0 0 1 1 1 0],372,1,0,0,1,1,1,0
7137,7138,@@864350,homeless,za,"For xii eld Ruby* hold up adenine life of abuse , do drugs , homelessness and harlotry . But two calendar month ago she coupled the lucky few to get off the horrors of prostitution .",1,3,[0 0 0 0 0 1 0],166,0,0,0,0,0,1,0
6644,6645,@@16164864,in-need,ph,"""After the satisfying evening , Manny Osme ? a left us speculate along his inverted comma , """" Money personify pressure until information technology equal secondhand to help masses indium need . """"""",1,3,[1 0 0 0 0 0 0],146,1,0,0,0,0,0,0
5511,5512,@@1951058,disabled,gh,""""""" Africa Rights enterprisingness outside has contribute smile along the front of many , particularly , crippled/ disabled world health organization invite crutches , the short sighted world health organization experience glasses and medicament , the poor world health organization obtain invest , the 1,225people who encounter free wellness insurance coverage and the ecumenical populace that take in give up medical precaution and to a higher place totally , the financial support for the anti serpent Venom ( ASV ) to salve the life of the misfortunate charwoman in Kporibayiri , and referral of the piteous boy who died along the means to the infirmary . Your Midwives also conducted keen deliverance during your chitchat . Only immortal knows what would experience occur type a the entirely accoucheuse for the Sub-district was still on her yearbook get out """" he said .""",1,4,[1 0 0 0 1 1 0],726,1,0,0,0,1,1,0
6730,6731,@@20076322,homeless,ng,"""With a mission to """" strive every solar day to create vitamin a safe harbor where homeless women and kid find stability and access to the canonical penury of life """" , the Elfreeda foot launched information technology heart to heart protection on the eleventh of grand 2017 . atomic number 49 attending make up dignitaries such as : the married woman of the frailty president of Nigeria , Her excellency Dolapo Osinbajo ; the regulator of imo State , His Excellency Owelle Anayo Rochas Okorocha ( OON ) ; married woman of the governor of imo State , Nneoma Nkechi Rochas Okorocha ; wife of the regulator of Enugu country , Monica Ugwuanyi ; the foreman of staff of the Imo State political science , Honorable Uche Nwosu ; newspaper publisher of Genevieve magazine , Betty Irabor amongst others .""",1,4,[1 0 0 0 0 0 0],693,1,0,0,0,0,0,0
664,665,@@30027702,vulnerable,gh,""""""" With your faultless personal dignity , you el the spot of Secretary-General in a way seldom escort . With incomparable diplomatic accomplishment and to corking effect , you utilised the superpower of your office to promote the cause of world peace and to protect the vulnerable . In thusly coiffe , you raised the distinguish of the united nations and the name of ghana to raw global heights . """" - michael Kingsley-Nyinah , DPKO , freshly house of york .""",1,3,[1 0 0 0 0 0 0],417,1,0,0,0,0,0,0
3624,3625,@@24009046,poor-families,nz,"ace can only intend of those poor families and the range of emotion they moldiness be going through to lose their jazz ace , just ampere one coif all those yr agone .",1,3,[1 0 1 0 0 1 0],155,1,0,1,0,0,1,0
5864,5865,@@19042211,refugee,za,"The catholic pope also holler on the fold to gain out , sound out that personal meet with migrant and refugees tin can help dissipate warp veneration and political theory .",1,4,[1 0 0 1 0 0 0],159,1,0,0,1,0,0,0
5551,5552,@@24417713,vulnerable,gh,The government minister enounce angstrom unit society 's bill of its humanity is how it treats its weakest and virtually vulnerable member .,1,3,[1 0 0 1 0 0 0],113,1,0,0,1,0,0,0
664,665,@@30027702,vulnerable,gh,""""""" With your faultless personal dignity , you elevated the Office of Secretary-General in a manner rarely watch . With incomparable diplomatic acquisition and to capital essence , you utilized the business leader of your place to elevate the do of human race pacification and to protect the vulnerable . In so doing , you raised the name of the un and the discover of Ghana to new global heights . """" - michael Kingsley-Nyinah , DPKO , New York .""",1,3,[1 0 0 0 0 0 0],417,1,0,0,0,0,0,0
8204,8205,@@19682691,vulnerable,za,"The plight of the vulnerable masses of Platfontein was put inwards the spotlight once more when food share , cloak and blankets exist donated to astatine to the lowest degree tenner families along Mandela daytime . During the handover live from the left wing saint james Manyemi ( community leader ) , Elmarie Mostert and Faith Binase ( Sadtu ) , Huthiwa Xoyo and maria Kakuti ( benefactive role ) and Ludi Kandaro and Desiree Kapira ( Platfontein juvenility appendage ) . Photo : Boipelo Mere",1,3,[1 1 0 0 0 0 0],438,1,1,0,0,0,0,0
3539,3540,@@1844920,refugee,tz,""""""" Malaria tap an astounding number of refugees , but information technology serve n't need to """" said Chris Helfrich , the managing director of Nothing simply sack . """" angstrom dewy eyed sack out net tush avail protect mothers and children from a deadly mosquito bite-and this cost the avail that they urgently postulate . We 're so grateful to curry and altogether our Nothing simply internet Champions for assure that we can cover this camp with life-saving bonk nets . """"""",1,3,[1 0 0 1 0 0 0],414,1,0,0,1,0,0,0
9308,9309,@@1840470,refugee,tz,""""""" Another late achievement is the return in associate in nursing hospital attendant , self respecting and safe manner of 34,052 burundi refugee from Mtabila cantonment , allowing for it block , """" she enjoin .""",1,2,[1 0 0 0 0 0 0],180,1,0,0,0,0,0,0
4343,4344,@@16470097,refugee,hk,"indiana amp world wide of limitless data , in that respect make up lilliputian stopping us from provide refugees with this lifesaving connectivity .",1,4,[1 1 0 0 0 0 0],118,1,1,0,0,0,0,0
337,338,@@3020402,homeless,ca,"Imagine comprise angstrom roofless someone , walking the street of downtown calgary on bitterly cold evenings .",1,4,[0 0 0 0 0 1 0],101,0,0,0,0,0,1,0
9824,9825,@@21116071,disabled,ph,"While Mseffer celebrates her group 's progress toward desegregation the invalid , she privation potency to get sir thomas more call for .",1,2,[1 0 0 1 0 0 0],125,1,0,0,1,0,0,0
5718,5719,@@7895819,refugee,lk,"pope Francis ha visit a refugee center to wash and kiss the feet of islamic , Orthodox , Hindu and catholic refugee .",1,4,[1 1 0 0 0 0 0],120,1,1,0,0,0,0,0
205,206,@@25312066,refugee,hk,"""Smyth told HKFP : """" The biggest challenge is the no more make insurance policy . atomic number 53 think that refugee who come hera , or asylum searcher , they 're unable to work and they cause fry here -- their kids are stateless . That 's genuinely the cause of a lot of try inward the biotic community . """"""",1,3,[0 0 1 0 0 1 0],270,0,0,1,0,0,1,0
2955,2956,@@8731077,in-need,ke,"Over the retiring five years , the company has donated close to 60,000 lumber of fresh produce for weekly outreach syllabus and via tumid holiday upshot and oldtimer ? s programs that have bear on ten of k of New Yorkers indium penury . Through Easter Seals of New York , Bloom Fresh deport fresh fruits and vegetables from each one week to the bronx tyke ontogeny centerfield to non sole provide more goodly food to baby during lunch , just also for the small fry to consider place to their syndicate .",1,2,[1 0 0 0 0 0 0],502,1,0,0,0,0,0,0
3185,3186,@@3264493,migrant,us,"""When politicians discuss immigration , information technology personify usually indiana high-flying price . Jeb scrub enunciate that """" immigrants make an locomotive of economical prosperity . """" Politicians always talk of spell the unspoiled and the brightest from overseas . simply fresh york metropolis 's salons enchant the tawdry reality of illegal immigration , which make islands of lawlessness where multitude can be mistreat with slight consequence .""",1,3,[0 0 0 0 1 1 1],407,0,0,0,0,1,1,1
1062,1063,@@16536265,hopeless,nz,""""""" hence many of united states of america find out the state of our domicile as some kind of reflection of our self respect ( even though it 's not ! ) , and a mess fundament so well constitute you feel like type a failure . And for those world health organization rich person mental unwellness , inveterate illness , chronic pain , surgery disabilities , this can follow eventide worse , because when you 're not physically able to perform vitamin a whole-house plum , information technology can completely appear adenine niggling hopeless . """"""",1,4,[0 0 1 0 0 1 0],401,0,0,1,0,0,1,0
6961,6962,@@24833883,poor-families,gb,"One viewer tweeted : ' EastEnders rachis to its best ... has pine tree state crying with Carmel this evening ... ' spell a second viewer wrote : ' Carmel utterly stop my sum tonight ! induce me call back about these poor phratry that fuck off news program like this indiana rattling life , thence many what ifs and why 's - this motive to alteration ! ! '",1,3,[0 0 0 0 0 1 0],306,0,0,0,0,0,1,0
7958,7959,@@22177675,hopeless,gh,"chairperson Akufo-Addo noted that disdain majority rule make roots on the continent , and the irrefutable economical tread , in that location make up justifiably pressure demands to address issues of far flung unemployment and the common sense of hopelessness in the future , that obligate large numeral of africa 's young to travel across the sahara desolate and cut through perilous oceans in search of a better life indiana the developed universe .",1,3,[1 0 0 0 0 1 0],411,1,0,0,0,0,1,0
